2016-08-19,9Y,4.02000
2016-08-18,0D,2.59190
2016-08-18,10Y,4.10150
2016-08-18,14D,2.79510
2016-08-18,1M,2.80410
2016-08-18,1Y,2.99480
2016-08-18,2M,2.89460
2016-08-18,2Y,3.26510
2016-08-18,3M,2.95040
2016-08-18,3Y,3.33060
2016-08-18,4Y,3.55760
2016-08-18,5Y,3.66470
2016-08-18,6M,2.95560
2016-08-18,6Y,3.88820
2016-08-18,7D,2.66000
2016-08-18,7Y,3.95250
2016-08-18,8Y,3.98260
2016-08-18,9M,2.98640
2016-08-18,9Y,4.04120
2016-08-17,0D,2.58090
2016-08-17,10Y,4.11580
2016-08-17,14D,2.71330
2016-08-17,1M,2.79820
2016-08-17,1Y,2.94610
2016-08-17,2M,2.88640
2016-08-17,2Y,3.28780
2016-08-17,3M,2.89290
2016-08-17,3Y,3.32030
2016-08-17,4Y,3.55110
2016-08-17,5Y,3.65580
2016-08-17,6M,2.91120
2016-08-17,6Y,3.85150
2016-08-17,7D,2.70090
2016-08-17,7Y,3.94420
2016-08-17,8Y,4.01010
2016-08-17,9M,2.93600
2016-08-17,9Y,4.07970
2016-08-16,0D,2.63090
2016-08-16,10Y,4.10890
2016-08-16,14D,2.72770
2016-08-16,1M,2.84100
2016-08-16,1Y,2.99080
2016-08-16,2M,2.92620
2016-08-16,2Y,3.28430
2016-08-16,3M,2.95950
2016-08-16,3Y,3.34460
2016-08-16,4Y,3.55150
2016-08-16,5Y,3.65490
2016-08-16,6M,2.98460
2016-08-16,6Y,3.84830
2016-08-16,7D,2.69900
2016-08-16,7Y,3.94100
2016-08-16,8Y,4.01830
2016-08-16,9M,2.98350
2016-08-16,9Y,4.08370
2016-08-15,0D,2.63220
2016-08-15,10Y,4.12890
2016-08-15,14D,2.76030
2016-08-15,1M,2.85160
2016-08-15,1Y,3.01900
2016-08-15,2M,2.87500
2016-08-15,2Y,3.30270
2016-08-15,3M,2.97280
2016-08-15,3Y,3.37860
2016-08-15,4Y,3.56210
2016-08-15,5Y,3.64070
2016-08-15,6M,2.97970
2016-08-15,6Y,3.86120
2016-08-15,7D,2.74300
2016-08-15,7Y,3.95380
2016-08-15,8Y,4.03120
2016-08-15,9M,2.97850
2016-08-15,9Y,4.10160
2016-08-12,0D,2.62990
2016-08-12,10Y,4.17020
2016-08-12,14D,2.80750
2016-08-12,1M,2.84920
2016-08-12,1Y,3.04100
2016-08-12,2M,2.92210
2016-08-12,2Y,3.29140
2016-08-12,3M,2.97670
2016-08-12,3Y,3.42210
2016-08-12,4Y,3.58350
2016-08-12,5Y,3.70030
2016-08-12,6M,2.99910
2016-08-12,6Y,3.91170
2016-08-12,7D,2.76660
2016-08-12,7Y,4.00430
2016-08-12,8Y,4.08160
2016-08-12,9M,3.00010
2016-08-12,9Y,4.14960
2016-08-11,0D,2.62990
2016-08-11,10Y,4.21010
2016-08-11,14D,2.82430
2016-08-11,1M,2.84950
2016-08-11,1Y,3.02100
2016-08-11,2M,2.91760
2016-08-11,2Y,3.32330
2016-08-11,3M,2.97190
2016-08-11,3Y,3.44860
2016-08-11,4Y,3.61770
2016-08-11,5Y,3.74780
2016-08-11,6M,2.97650
2016-08-11,6Y,3.96370
2016-08-11,7D,2.76150
2016-08-11,7Y,4.05520
2016-08-11,8Y,4.13140
2016-08-11,9M,3.00140
2016-08-11,9Y,4.19070
2016-08-10,0D,2.57090
2016-08-10,10Y,4.24000
2016-08-10,14D,2.79670
2016-08-10,1M,2.82500
2016-08-10,1Y,3.03210
2016-08-10,2M,2.91720
2016-08-10,2Y,3.32290
2016-08-10,3M,2.97600
2016-08-10,3Y,3.45830
2016-08-10,4Y,3.62320
2016-08-10,5Y,3.75420
2016-08-10,6M,2.97010
2016-08-10,6Y,4.00390
2016-08-10,7D,2.72970
2016-08-10,7Y,4.09310
2016-08-10,8Y,4.16920
2016-08-10,9M,3.00170
2016-08-10,9Y,4.22860
2016-08-09,0D,2.58390
2016-08-09,10Y,4.28550
2016-08-09,14D,2.81160
2016-08-09,1M,2.84490
2016-08-09,1Y,3.01670
2016-08-09,2M,2.91870
2016-08-09,2Y,3.31450
2016-08-09,3M,2.94990
2016-08-09,3Y,3.47920
2016-08-09,4Y,3.64270
2016-08-09,5Y,3.78660
2016-08-09,6M,2.95580
2016-08-09,6Y,4.04280
2016-08-09,7D,2.74170
2016-08-09,7Y,4.12770
2016-08-09,8Y,4.20380
2016-08-09,9M,2.97650
2016-08-09,9Y,4.25880
2016-08-08,0D,2.57890
2016-08-08,10Y,4.31050
2016-08-08,14D,2.82650
2016-08-08,1M,2.83400
2016-08-08,1Y,3.02530
2016-08-08,2M,2.87660
2016-08-08,2Y,3.32860
2016-08-08,3M,2.91980
2016-08-08,3Y,3.47920
2016-08-08,4Y,3.65890
2016-08-08,5Y,3.79450
2016-08-08,6M,2.95310
2016-08-08,6Y,4.06130
2016-08-08,7D,2.74070
2016-08-08,7Y,4.15870
2016-08-08,8Y,4.23480
2016-08-08,9M,2.96490
2016-08-08,9Y,4.28380
2016-08-05,0D,2.62590
2016-08-05,10Y,4.35090
2016-08-05,14D,2.92650
2016-08-05,1M,2.93570
2016-08-05,1Y,3.08710
2016-08-05,2M,2.93010
2016-08-05,2Y,3.39730
2016-08-05,3M,3.00470
2016-08-05,3Y,3.52740
2016-08-05,4Y,3.71660
2016-08-05,5Y,3.84250
2016-08-05,6M,3.02300
2016-08-05,6Y,4.09380
2016-08-05,7D,2.79170
2016-08-05,7Y,4.18530
2016-08-05,8Y,4.26360
2016-08-05,9M,3.01970
2016-08-05,9Y,4.30720
2016-08-04,0D,2.62590
2016-08-04,10Y,4.35340
2016-08-04,14D,2.97650
2016-08-04,1M,2.94340
2016-08-04,1Y,3.11430
2016-08-04,2M,2.95460
2016-08-04,2Y,3.41290
2016-08-04,3M,3.00750
2016-08-04,3Y,3.54360
2016-08-04,4Y,3.73510
2016-08-04,5Y,3.84200
2016-08-04,6M,3.03860
2016-08-04,6Y,4.12330
2016-08-04,7D,2.79870
2016-08-04,7Y,4.18860
2016-08-04,8Y,4.27840
2016-08-04,9M,3.03090
2016-08-04,9Y,4.30970
2016-08-03,0D,2.62790
2016-08-03,10Y,4.35250
2016-08-03,14D,2.93250
2016-08-03,1M,2.93100
2016-08-03,1Y,3.11120
2016-08-03,2M,2.99880
2016-08-03,2Y,3.41710
2016-08-03,3M,3.01390
2016-08-03,3Y,3.54810
2016-08-03,4Y,3.73550
2016-08-03,5Y,3.85100
2016-08-03,6M,3.04550
2016-08-03,6Y,4.12340
2016-08-03,7D,2.80670
2016-08-03,7Y,4.19320
2016-08-03,8Y,4.27340
2016-08-03,9M,3.05320
2016-08-03,9Y,4.30880
2016-08-02,0D,2.63190
2016-08-02,10Y,4.37290
2016-08-02,14D,2.89630
2016-08-02,1M,2.94930
2016-08-02,1Y,3.12420
2016-08-02,2M,2.97440
2016-08-02,2Y,3.48050
2016-08-02,3M,2.98210
2016-08-02,3Y,3.59660
2016-08-02,4Y,3.79110
2016-08-02,5Y,3.90480
2016-08-02,6M,3.04080
2016-08-02,6Y,4.16280
2016-08-02,7D,2.81270
2016-08-02,7Y,4.24370
2016-08-02,8Y,4.29290
2016-08-02,9M,3.04850
2016-08-02,9Y,4.32920
2016-08-01,0D,2.63590
2016-08-01,10Y,4.38360
2016-08-01,14D,2.92150
2016-08-01,1M,2.94360
2016-08-01,1Y,3.14000
2016-08-01,2M,2.99330
2016-08-01,2Y,3.50350
2016-08-01,3M,2.99370
2016-08-01,3Y,3.61180
2016-08-01,4Y,3.80600
2016-08-01,5Y,3.90790
2016-08-01,6M,3.04520
2016-08-01,6Y,4.16940
2016-08-01,7D,2.81770
2016-08-01,7Y,4.26040
2016-08-01,8Y,4.29940
2016-08-01,9M,3.05860
2016-08-01,9Y,4.33700
2016-07-29,0D,2.69090
2016-07-29,10Y,4.40490
2016-07-29,14D,2.95990
2016-07-29,1M,2.97120
2016-07-29,1Y,3.14230
2016-07-29,2M,3.01010
2016-07-29,2Y,3.56120
2016-07-29,3M,2.99640
2016-07-29,3Y,3.66040
2016-07-29,4Y,3.85430
2016-07-29,5Y,3.95600
2016-07-29,6M,3.04770
2016-07-29,6Y,4.19840
2016-07-29,7D,2.85690
2016-07-29,7Y,4.28690
2016-07-29,8Y,4.32590
2016-07-29,9M,3.06110
2016-07-29,9Y,4.36350
2016-07-28,0D,2.75190
2016-07-28,10Y,4.42410
2016-07-28,14D,2.96520
2016-07-28,1M,3.00740
2016-07-28,1Y,3.17240
2016-07-28,2M,3.01900
2016-07-28,2Y,3.58390
2016-07-28,3M,3.03350
2016-07-28,3Y,3.69590
2016-07-28,4Y,3.88080
2016-07-28,5Y,3.98220
2016-07-28,6M,3.05480
2016-07-28,6Y,4.19930
2016-07-28,7D,2.88000
2016-07-28,7Y,4.30190
2016-07-28,8Y,4.34100
2016-07-28,9M,3.07870
2016-07-28,9Y,4.38270
2016-07-27,0D,2.86190
2016-07-27,10Y,4.44290
2016-07-27,14D,3.04780
2016-07-27,1M,3.04770
2016-07-27,1Y,3.25450
2016-07-27,2M,3.05310
2016-07-27,2Y,3.60540
2016-07-27,3M,3.10160
2016-07-27,3Y,3.74100
2016-07-27,4Y,3.93860
2016-07-27,5Y,4.03650
2016-07-27,6M,3.12960
2016-07-27,6Y,4.22080
2016-07-27,7D,2.99270
2016-07-27,7Y,4.32340
2016-07-27,8Y,4.36250
2016-07-27,9M,3.13710
2016-07-27,9Y,4.40150
2016-07-26,0D,2.86090
2016-07-26,10Y,4.44780
2016-07-26,14D,3.06280
2016-07-26,1M,3.07930
2016-07-26,1Y,3.28820
2016-07-26,2M,3.12250
2016-07-26,2Y,3.59480
2016-07-26,3M,3.12500
2016-07-26,3Y,3.73620
2016-07-26,4Y,3.94760
2016-07-26,5Y,4.03370
2016-07-26,6M,3.18500
2016-07-26,6Y,4.22190
2016-07-26,7D,2.98070
2016-07-26,7Y,4.32450
2016-07-26,8Y,4.36360
2016-07-26,9M,3.17690
2016-07-26,9Y,4.40260
2016-07-25,0D,2.85590
2016-07-25,10Y,4.45790
2016-07-25,14D,3.02730
2016-07-25,1M,3.09180
2016-07-25,1Y,3.27940
2016-07-25,2M,3.12560
2016-07-25,2Y,3.58950
2016-07-25,3M,3.15900
2016-07-25,3Y,3.70950
2016-07-25,4Y,3.94760
2016-07-25,5Y,4.03370
2016-07-25,6M,3.16180
2016-07-25,6Y,4.22730
2016-07-25,7D,2.96470
2016-07-25,7Y,4.33230
2016-07-25,8Y,4.37130
2016-07-25,9M,3.16450
2016-07-25,9Y,4.41270
2016-07-22,0D,2.80270
2016-07-22,10Y,4.46010
2016-07-22,14D,2.96930
2016-07-22,1M,3.02910
2016-07-22,1Y,3.31420
2016-07-22,2M,3.14710
2016-07-22,2Y,3.60960
2016-07-22,3M,3.15620
2016-07-22,3Y,3.73560
2016-07-22,4Y,3.95370
2016-07-22,5Y,4.04260
2016-07-22,6M,3.17950
2016-07-22,6Y,4.24040
2016-07-22,7D,2.90680
2016-07-22,7Y,4.33990
2016-07-22,8Y,4.37900
2016-07-22,9M,3.21400
2016-07-22,9Y,4.41490
2016-07-21,0D,2.73770
2016-07-21,10Y,4.46930
2016-07-21,14D,2.91830
2016-07-21,1M,2.97070
2016-07-21,1Y,3.30670
2016-07-21,2M,3.08530
2016-07-21,2Y,3.60500
2016-07-21,3M,3.08390
2016-07-21,3Y,3.73590
2016-07-21,4Y,3.96480
2016-07-21,5Y,4.03960
2016-07-21,6M,3.16950
2016-07-21,6Y,4.23980
2016-07-21,7D,2.84680
2016-07-21,7Y,4.34930
2016-07-21,8Y,4.38340
2016-07-21,9M,3.20380
2016-07-21,9Y,4.42100
2016-07-20,0D,2.76470
2016-07-20,10Y,4.55110
2016-07-20,14D,2.95030
2016-07-20,1M,3.00870
2016-07-20,1Y,3.31330
2016-07-20,2M,3.09530
2016-07-20,2Y,3.63600
2016-07-20,3M,3.13280
2016-07-20,3Y,3.75690
2016-07-20,4Y,4.00520
2016-07-20,5Y,4.06830
2016-07-20,6M,3.15650
2016-07-20,6Y,4.26410
2016-07-20,7D,2.87380
2016-07-20,7Y,4.37990
2016-07-20,8Y,4.43020
2016-07-20,9M,3.18590
2016-07-20,9Y,4.50280
2016-07-19,0D,2.76270
2016-07-19,10Y,4.58230
2016-07-19,14D,2.95530
2016-07-19,1M,3.00970
2016-07-19,1Y,3.39110
2016-07-19,2M,3.05720
2016-07-19,2Y,3.68060
2016-07-19,3M,3.10430
2016-07-19,3Y,3.75380
2016-07-19,4Y,4.04360
2016-07-19,5Y,4.12460
2016-07-19,6M,3.21280
2016-07-19,6Y,4.29440
2016-07-19,7D,2.87380
2016-07-19,7Y,4.41020
2016-07-19,8Y,4.46050
2016-07-19,9M,3.26680
2016-07-19,9Y,4.53310
2016-07-18,0D,2.75570
2016-07-18,10Y,4.61790
2016-07-18,14D,2.99070
2016-07-18,1M,3.05980
2016-07-18,1Y,3.46110
2016-07-18,2M,3.08300
2016-07-18,2Y,3.72890
2016-07-18,3M,3.12040
2016-07-18,3Y,3.80840
2016-07-18,4Y,4.03980
2016-07-18,5Y,4.14800
2016-07-18,6M,3.26700
2016-07-18,6Y,4.30450
2016-07-18,7D,2.87280
2016-07-18,7Y,4.43110
2016-07-18,8Y,4.49140
2016-07-18,9M,3.33210
2016-07-18,9Y,4.56410
2016-07-15,0D,2.75570
2016-07-15,10Y,4.63790
2016-07-15,14D,2.99570
2016-07-15,1M,3.03370
2016-07-15,1Y,3.45700
2016-07-15,2M,3.08290
2016-07-15,2Y,3.71160
2016-07-15,3M,3.13290
2016-07-15,3Y,3.80770
2016-07-15,4Y,4.02430
2016-07-15,5Y,4.16830
2016-07-15,6M,3.26850
2016-07-15,6Y,4.32240
2016-07-15,7D,2.87380
2016-07-15,7Y,4.44910
2016-07-15,8Y,4.50940
2016-07-15,9M,3.34390
2016-07-15,9Y,4.58200
2016-07-14,0D,2.75270
2016-07-14,10Y,4.66560
2016-07-14,14D,3.00570
2016-07-14,1M,3.01870
2016-07-14,1Y,3.57430
2016-07-14,2M,3.11510
2016-07-14,2Y,3.72450
2016-07-14,3M,3.19630
2016-07-14,3Y,3.81630
2016-07-14,4Y,4.03880
2016-07-14,5Y,4.18220
2016-07-14,6M,3.38940
2016-07-14,6Y,4.31780
2016-07-14,7D,2.80370
2016-07-14,7Y,4.45640
2016-07-14,8Y,4.51670
2016-07-14,9M,3.45590
2016-07-14,9Y,4.58930
2016-07-13,0D,2.85270
2016-07-13,10Y,4.66330
2016-07-13,14D,3.12070
2016-07-13,1M,3.15160
2016-07-13,1Y,3.62000
2016-07-13,2M,3.21430
2016-07-13,2Y,3.76230
2016-07-13,3M,3.27370
2016-07-13,3Y,3.83060
2016-07-13,4Y,4.03020
2016-07-13,5Y,4.16980
2016-07-13,6M,3.43720
2016-07-13,6Y,4.31050
2016-07-13,7D,2.90670
2016-07-13,7Y,4.44910
2016-07-13,8Y,4.50940
2016-07-13,9M,3.50090
2016-07-13,9Y,4.58200
2016-07-12,3M,3.29040
2016-07-12,3Y,3.83150
2016-07-12,4Y,4.03270
2016-07-12,5Y,4.15350
2016-07-12,6M,3.43720
2016-07-12,6Y,4.29490
2016-07-12,7D,2.85040
2016-07-12,7Y,4.43350
2016-07-12,8Y,4.49380
2016-07-12,9M,3.47160
2016-07-12,9Y,4.56640
2016-07-12,0D,2.80370
2016-07-12,10Y,4.64830
2016-07-12,14D,3.08530
2016-07-12,1M,3.13700
2016-07-12,1Y,3.58120
2016-07-12,2M,3.22990
2016-07-12,2Y,3.73770
2016-07-11,0D,2.84370
2016-07-11,10Y,4.67350
2016-07-11,14D,3.19990
2016-07-11,1M,3.22160
2016-07-11,1Y,3.57840
2016-07-11,2M,3.30690
2016-07-11,2Y,3.74810
2016-07-11,3M,3.34450
2016-07-11,3Y,3.83270
2016-07-11,4Y,4.02500
2016-07-11,5Y,4.15900
2016-07-11,6M,3.42370
2016-07-11,6Y,4.30130
2016-07-11,7D,2.98500
2016-07-11,7Y,4.45030
2016-07-11,8Y,4.51060
2016-07-11,9M,3.49560
2016-07-11,9Y,4.58250
2016-07-08,0D,2.97370
2016-07-08,10Y,4.66640
2016-07-08,14D,3.31510
2016-07-08,1M,3.33810
2016-07-08,1Y,3.56780
2016-07-08,2M,3.34410
2016-07-08,2Y,3.74560
2016-07-08,3M,3.39010
2016-07-08,3Y,3.81880
2016-07-08,4Y,4.01030
2016-07-08,5Y,4.14450
2016-07-08,6M,3.46350
2016-07-08,6Y,4.33060
2016-07-08,7D,3.10090
2016-07-08,7Y,4.46190
2016-07-08,8Y,4.52220
2016-07-08,9M,3.47240
2016-07-08,9Y,4.59420
2016-07-07,0D,2.97470
2016-07-07,10Y,4.71620
2016-07-07,14D,3.20750
2016-07-07,1M,3.32020
2016-07-07,1Y,3.57420
2016-07-07,2M,3.35230
2016-07-07,2Y,3.76370
2016-07-07,3M,3.38350
2016-07-07,3Y,3.84260
2016-07-07,4Y,4.01090
2016-07-07,5Y,4.16520
2016-07-07,6M,3.46340
2016-07-07,6Y,4.37580
2016-07-07,7D,3.04260
2016-07-07,7Y,4.50720
2016-07-07,8Y,4.56750
2016-07-07,9M,3.47880
2016-07-07,9Y,4.63940
2016-07-06,0D,3.08790
2016-07-06,10Y,4.76250
2016-07-06,14D,3.38860
2016-07-06,1M,3.45040
2016-07-06,1Y,3.66050
2016-07-06,2M,3.51720
2016-07-06,2Y,3.81970
2016-07-06,3M,3.52730
2016-07-06,3Y,3.89390
2016-07-06,4Y,4.04590
2016-07-06,5Y,4.21580
2016-07-06,6M,3.54990
2016-07-06,6Y,4.41640
2016-07-06,7D,3.14800
2016-07-06,7Y,4.54780
2016-07-06,8Y,4.61380
2016-07-06,9M,3.56500
2016-07-06,9Y,4.68560
2016-07-05,0D,3.09590
2016-07-05,10Y,4.77440
2016-07-05,14D,3.47620
2016-07-05,1M,3.47710
2016-07-05,1Y,3.66100
2016-07-05,2M,3.53390
2016-07-05,2Y,3.82020
2016-07-05,3M,3.53430
2016-07-05,3Y,3.89390
2016-07-05,4Y,4.05520
2016-07-05,5Y,4.21600
2016-07-05,6M,3.56480
2016-07-05,6Y,4.43320
2016-07-05,7D,3.15500
2016-07-05,7Y,4.56110
2016-07-05,8Y,4.62630
2016-07-05,9M,3.56600
2016-07-05,9Y,4.69750
2016-07-04,0D,3.03140
2016-07-04,10Y,4.78920
2016-07-04,14D,3.43860
2016-07-04,1M,3.47110
2016-07-04,1Y,3.67110
2016-07-04,2M,3.52790
2016-07-04,2Y,3.83130
2016-07-04,3M,3.55010
2016-07-04,3Y,3.89010
2016-07-04,4Y,4.05530
2016-07-04,5Y,4.21840
2016-07-04,6M,3.56980
2016-07-04,6Y,4.46560
2016-07-04,7D,3.20430
2016-07-04,7Y,4.58350
2016-07-04,8Y,4.64880
2016-07-04,9M,3.57510
2016-07-04,9Y,4.71990
2016-07-01,0D,3.16060
2016-07-01,10Y,4.80490
2016-07-01,14D,3.53120
2016-07-01,1M,3.52710
2016-07-01,1Y,3.73460
2016-07-01,2M,3.63000
2016-07-01,2Y,3.88420
2016-07-01,3M,3.63150
2016-07-01,3Y,3.93150
2016-07-01,4Y,4.12450
2016-07-01,5Y,4.27760
2016-07-01,6M,3.63070
2016-07-01,6Y,4.50340
2016-07-01,7D,3.33350
2016-07-01,7Y,4.62130
2016-07-01,8Y,4.68660
2016-07-01,9M,3.64410
2016-07-01,9Y,4.75770
2016-06-30,0D,3.18060
2016-06-30,10Y,4.82980
2016-06-30,14D,3.59980
2016-06-30,1M,3.60230
2016-06-30,1Y,3.77630
2016-06-30,2M,3.64940
2016-06-30,2Y,3.90840
2016-06-30,3M,3.65710
2016-06-30,3Y,3.98170
2016-06-30,4Y,4.17270
2016-06-30,5Y,4.30840
2016-06-30,6M,3.68970
2016-06-30,6Y,4.52360
2016-06-30,7D,3.40580
2016-06-30,7Y,4.64390
2016-06-30,8Y,4.70910
2016-06-30,9M,3.70330
2016-06-30,9Y,4.78030
2016-06-29,0D,3.16160
2016-06-29,10Y,4.84270
2016-06-29,14D,3.62990
2016-06-29,1M,3.60900
2016-06-29,1Y,3.76730
2016-06-29,2M,3.65780
2016-06-29,2Y,3.94970
2016-06-29,3M,3.65950
2016-06-29,3Y,4.02170
2016-06-29,4Y,4.21010
2016-06-29,5Y,4.35340
2016-06-29,6M,3.65710
2016-06-29,6Y,4.54670
2016-06-29,7D,3.42370
2016-06-29,7Y,4.66790
2016-06-29,8Y,4.73310
2016-06-29,9M,3.69040
2016-06-29,9Y,4.80430
2016-06-28,0D,3.10360
2016-06-28,10Y,4.82270
2016-06-28,14D,3.60170
2016-06-28,1M,3.62390
2016-06-28,1Y,3.75780
2016-06-28,2M,3.64180
2016-06-28,2Y,3.92240
2016-06-28,3M,3.66070
2016-06-28,3Y,4.01490
2016-06-28,4Y,4.18860
2016-06-28,5Y,4.32910
2016-06-28,6M,3.68370
2016-06-28,6Y,4.52970
2016-06-28,7D,3.35550
2016-06-28,7Y,4.64690
2016-06-28,8Y,4.71210
2016-06-28,9M,3.69870
2016-06-28,9Y,4.78330
2016-06-27,0D,3.00160
2016-06-27,10Y,4.82840
2016-06-27,14D,3.54710
2016-06-27,1M,3.60850
2016-06-27,1Y,3.77290
2016-06-27,2M,3.65860
2016-06-27,2Y,3.92790
2016-06-27,3M,3.65970
2016-06-27,3Y,4.01050
2016-06-27,4Y,4.20370
2016-06-27,5Y,4.33030
2016-06-27,6M,3.69840
2016-06-27,6Y,4.53080
2016-06-27,7D,3.23640
2016-06-27,7Y,4.64810
2016-06-27,8Y,4.71330
2016-06-27,9M,3.72340
2016-06-27,9Y,4.78440
2016-06-24,0D,2.99860
2016-06-24,10Y,4.86260
2016-06-24,14D,3.51290
2016-06-24,1M,3.61370
2016-06-24,1Y,3.78140
2016-06-24,2M,3.61500
2016-06-24,2Y,3.95630
2016-06-24,3M,3.65470
2016-06-24,3Y,4.03240
2016-06-24,4Y,4.25920
2016-06-24,5Y,4.38800
2016-06-24,6M,3.66260
2016-06-24,6Y,4.58520
2016-06-24,7D,3.23240
2016-06-24,7Y,4.69800
2016-06-24,8Y,4.75080
2016-06-24,9M,3.71430
2016-06-24,9Y,4.82190
2016-06-23,0D,2.99560
2016-06-23,10Y,4.90030
2016-06-23,14D,3.44150
2016-06-23,1M,3.60730
2016-06-23,1Y,3.80840
2016-06-23,2M,3.60790
2016-06-23,2Y,3.98270
2016-06-23,3M,3.67070
2016-06-23,3Y,4.05790
2016-06-23,4Y,4.26200
2016-06-23,5Y,4.42300
2016-06-23,6M,3.68990
2016-06-23,6Y,4.62230
2016-06-23,7D,3.21940
2016-06-23,7Y,4.73830
2016-06-23,8Y,4.79110
2016-06-23,9M,3.74670
2016-06-23,9Y,4.86530
2016-06-22,0D,3.04060
2016-06-22,10Y,4.90710
2016-06-22,14D,3.47450
2016-06-22,1M,3.65260
2016-06-22,1Y,3.85670
2016-06-22,2M,3.69150
2016-06-22,2Y,4.02510
2016-06-22,3M,3.73900
2016-06-22,3Y,4.09810
2016-06-22,4Y,4.28610
2016-06-22,5Y,4.43300
2016-06-22,6M,3.74040
2016-06-22,6Y,4.63720
2016-06-22,7D,3.26640
2016-06-22,7Y,4.74840
2016-06-22,8Y,4.80120
2016-06-22,9M,3.79610
2016-06-22,9Y,4.87210
2016-06-21,0D,3.03260
2016-06-21,10Y,4.92040
2016-06-21,14D,3.41270
2016-06-21,1M,3.63860
2016-06-21,1Y,3.84910
2016-06-21,2M,3.68900
2016-06-21,2Y,4.00510
2016-06-21,3M,3.72310
2016-06-21,3Y,4.11610
2016-06-21,4Y,4.28490
2016-06-21,5Y,4.45450
2016-06-21,6M,3.74780
2016-06-21,6Y,4.65460
2016-06-21,7D,3.26540
2016-06-21,7Y,4.76580
2016-06-21,8Y,4.81860
2016-06-21,9M,3.79650
2016-06-21,9Y,4.88540
2016-06-20,0D,3.04360
2016-06-20,10Y,4.91030
2016-06-20,14D,3.42570
2016-06-20,1M,3.61240
2016-06-20,1Y,3.85140
2016-06-20,2M,3.71240
2016-06-20,2Y,4.00420
2016-06-20,3M,3.73870
2016-06-20,3Y,4.12280
2016-06-20,4Y,4.28280
2016-06-20,5Y,4.44970
2016-06-20,6M,3.76240
2016-06-20,6Y,4.64720
2016-06-20,7D,3.28240
2016-06-20,7Y,4.75840
2016-06-20,8Y,4.81120
2016-06-20,9M,3.82070
2016-06-20,9Y,4.87540
2016-06-17,0D,3.03860
2016-06-17,10Y,4.91070
2016-06-17,14D,3.41970
2016-06-17,1M,3.62290
2016-06-17,1Y,3.85890
2016-06-17,2M,3.70850
2016-06-17,2Y,4.03410
2016-06-17,3M,3.73140
2016-06-17,3Y,4.12820
2016-06-17,4Y,4.28960
2016-06-17,5Y,4.45730
2016-06-17,6M,3.76240
2016-06-17,6Y,4.65120
2016-06-17,7D,3.27740
2016-06-17,7Y,4.75940
2016-06-17,8Y,4.81520
2016-06-17,9M,3.81170
2016-06-17,9Y,4.87580
2016-06-16,0D,3.03560
2016-06-16,10Y,4.94560
2016-06-16,14D,3.40770
2016-06-16,1M,3.58500
2016-06-16,1Y,3.88290
2016-06-16,2M,3.69280
2016-06-16,2Y,4.03600
2016-06-16,3M,3.73240
2016-06-16,3Y,4.13000
2016-06-16,4Y,4.31820
2016-06-16,5Y,4.45720
2016-06-16,6M,3.75090
2016-06-16,6Y,4.68970
2016-06-16,7D,3.27440
2016-06-16,7Y,4.79350
2016-06-16,8Y,4.84490
2016-06-16,9M,3.83930
2016-06-16,9Y,4.91570
2016-06-15,0D,3.03360
2016-06-15,10Y,4.94490
2016-06-15,14D,3.40670
2016-06-15,1M,3.57590
2016-06-15,1Y,3.88680
2016-06-15,2M,3.68480
2016-06-15,2Y,4.05720
2016-06-15,3M,3.73200
2016-06-15,3Y,4.15020
2016-06-15,4Y,4.31800
2016-06-15,5Y,4.44940
2016-06-15,6M,3.75090
2016-06-15,6Y,4.68240
2016-06-15,7D,3.27240
2016-06-15,7Y,4.78620
2016-06-15,8Y,4.83760
2016-06-15,9M,3.82260
2016-06-15,9Y,4.90130
2016-06-14,0D,3.03360
2016-06-14,10Y,4.95600
2016-06-14,14D,3.41270
2016-06-14,1M,3.57590
2016-06-14,1Y,3.90690
2016-06-14,2M,3.68280
2016-06-14,2Y,4.06920
2016-06-14,3M,3.72450
2016-06-14,3Y,4.17680
2016-06-14,4Y,4.33470
2016-06-14,5Y,4.47250
2016-06-14,6M,3.76090
2016-06-14,6Y,4.72050
2016-06-14,7D,3.27240
2016-06-14,7Y,4.81080
2016-06-14,8Y,4.85220
2016-06-14,9M,3.85880
2016-06-14,9Y,4.91240
2016-06-13,0D,3.03360
2016-06-13,10Y,4.98640
2016-06-13,14D,3.41870
2016-06-13,1M,3.53400
2016-06-13,1Y,3.88320
2016-06-13,2M,3.70910
2016-06-13,2Y,4.05820
2016-06-13,3M,3.72450
2016-06-13,3Y,4.19170
2016-06-13,4Y,4.37360
2016-06-13,5Y,4.50360
2016-06-13,6M,3.76050
2016-06-13,6Y,4.75030
2016-06-13,7D,3.27340
2016-06-13,7Y,4.84060
2016-06-13,8Y,4.88580
2016-06-13,9M,3.84070
2016-06-13,9Y,4.95190
2016-06-12,0D,3.06360
2016-06-12,10Y,5.00060
2016-06-12,14D,3.42270
2016-06-12,1M,3.46350
2016-06-12,1Y,3.86710
2016-06-12,2M,3.70390
2016-06-12,2Y,4.05810
2016-06-12,3M,3.71340
2016-06-12,3Y,4.18720
2016-06-12,4Y,4.35610
2016-06-12,5Y,4.52630
2016-06-12,6M,3.77090
2016-06-12,6Y,4.76580
2016-06-12,7D,3.27440
2016-06-12,7Y,4.85510
2016-06-12,8Y,4.90130
2016-06-12,9M,3.80850
